,OID_,Location,centroid_lat,centroid_lon
831,831,Doiwala,30.234585852098405,78.16409063969483
832,832,Doiwala,30.234585852098405,78.1685806396948
833,833,Doiwala,30.234585852098405,78.17307063969479
834,834,Doiwala,30.234585852098405,78.17756063969475
835,835,Doiwala,30.234585852098405,78.18205063969484
836,836,Doiwala,30.234585852098405,78.18654063969483
837,837,Doiwala,30.234585852098405,78.19103063969479
838,838,Doiwala,30.234585852098405,78.19552063969485
839,839,Doiwala,30.234585852098405,78.20001063969484
840,840,Doiwala,30.234585852098405,78.2045006396948
841,841,Doiwala,30.234585852098405,78.20899063969479
842,842,Narendranagar,30.234585852098405,78.21348063969478
843,843,Narendranagar,30.234585852098405,78.21797063969484
844,844,Narendranagar,30.234585852098405,78.22246063969483
845,845,Narendranagar,30.234585852098405,78.22695063969479
846,846,Narendranagar,30.234585852098405,78.23144063969478
847,847,Narendranagar,30.234585852098405,78.23593063969474
848,848,Narendranagar,30.234585852098405,78.2404206396948
849,849,Narendranagar,30.234585852098405,78.24491063969482
850,850,Narendranagar,30.234585852098405,78.24940063969478
851,851,Narendranagar,30.234585852098405,78.25389063969484
852,852,Narendranagar,30.234585852098405,78.25838063969483
853,853,Narendranagar,30.234585852098405,78.2628706396948
854,854,Narendranagar,30.234585852098405,78.26736063969479
855,855,Narendranagar,30.234585852098405,78.27185063969475
856,856,Narendranagar,30.234585852098405,78.27634063969484
857,857,Narendranagar,30.234585852098405,78.28083063969483
858,858,Narendranagar,30.234585852098405,78.28532063969479
859,859,Narendranagar,30.234585852098405,78.28981063969478
860,860,Narendranagar,30.234585852098405,78.29430063969474
861,861,Narendranagar,30.234585852098405,78.29879063969483
862,862,Narendranagar,30.234585852098405,78.30328063969482
863,863,Narendranagar,30.234585852098405,78.30777063969478
864,864,Clement Town,30.23907585209839,77.82734063969477
865,865,Clement Town,30.23907585209839,77.83183063969486
866,866,Clement Town,30.23907585209839,77.83632063969472
867,867,Clement Town,30.23907585209839,77.84081063969481
868,868,Clement Town,30.23907585209839,77.84530063969487
869,869,Clement Town,30.23907585209839,77.84979063969486
870,870,Clement Town,30.23907585209839,77.85428063969475
871,871,Clement Town,30.23907585209839,77.85877063969471
872,872,Clement Town,30.23907585209839,77.8632606396948
873,873,Clement Town,30.23907585209839,77.86775063969486
874,874,Clement Town,30.23907585209839,77.87224063969485
875,875,Clement Town,30.23907585209839,77.87673063969481
876,876,Clement Town,30.23907585209839,77.8812206396948
877,877,Clement Town,30.23907585209839,77.88571063969476
878,878,Clement Town,30.23907585209839,77.89020063969483
879,879,Clement Town,30.23907585209839,77.89469063969484
880,880,Clement Town,30.23907585209839,77.8991806396948
881,881,Clement Town,30.23907585209839,77.9036706396948
882,882,Clement Town,30.23907585209839,77.90816063969476
883,883,Clement Town,30.23907585209839,77.91265063969482
884,884,Clement Town,30.23907585209839,77.91714063969481
885,885,Clement Town,30.23907585209839,77.92163063969477
886,886,Clement Town,30.23907585209839,77.92612063969486
887,887,Clement Town,30.23907585209839,77.93061063969475
888,888,Clement Town,30.23907585209839,77.93510063969481
889,889,Clement Town,30.23907585209839,77.9395906396948
890,890,Clement Town,30.23907585209839,77.94408063969476
891,891,Clement Town,30.23907585209839,77.94857063969475
892,892,Clement Town,30.23907585209839,77.95306063969471
893,893,Clement Town,30.23907585209839,77.9575506396948
894,894,Clement Town,30.23907585209839,77.96204063969486
895,895,Clement Town,30.23907585209839,77.96653063969485
896,896,Clement Town,30.23907585209839,77.97102063969481
897,897,Clement Town,30.23907585209839,77.9755106396948
898,898,Clement Town,30.23907585209839,77.9800006396948
899,899,Clement Town,30.23907585209839,77.98449063969485
900,900,Clement Town,30.23907585209839,77.98898063969484
901,901,Clement Town,30.23907585209839,77.9934706396948
902,902,Clement Town,30.23907585209839,77.9979606396948
903,903,Clement Town,30.23907585209839,78.00245063969476
904,904,Clement Town,30.23907585209839,78.00694063969482
905,905,Clement Town,30.23907585209839,78.01143063969484
906,906,Clement Town,30.23907585209839,78.0159206396948
907,907,Clement Town,30.23907585209839,78.02041063969486
908,908,Clement Town,30.23907585209839,78.02490063969475
909,909,Clement Town,30.23907585209839,78.02939063969481
910,910,Clement Town,30.23907585209839,78.0338806396948
911,911,Clement Town,30.23907585209839,78.03837063969476
912,912,Clement Town,30.23907585209839,78.04286063969478
913,913,Clement Town,30.23907585209839,78.04735063969474
914,914,Clement Town,30.23907585209839,78.0518406396948
915,915,Clement Town,30.23907585209839,78.05633063969479
916,916,Clement Town,30.23907585209839,78.06082063969475
917,917,Clement Town,30.23907585209839,78.06531063969484
918,918,Clement Town,30.23907585209839,78.06980063969483
919,919,Clement Town,30.23907585209839,78.0742906396948
920,920,Clement Town,30.23907585209839,78.07878063969486
921,921,Doiwala,30.23907585209839,78.08327063969485
922,922,Doiwala,30.23907585209839,78.0877606396948
923,923,Doiwala,30.23907585209839,78.0922506396948
924,924,Doiwala,30.23907585209839,78.09674063969479
925,925,Doiwala,30.23907585209839,78.10123063969485
926,926,Doiwala,30.23907585209839,78.10572063969484
927,927,Doiwala,30.23907585209839,78.1102106396948
928,928,Doiwala,30.23907585209839,78.11470063969486
929,929,Doiwala,30.23907585209839,78.11919063969475
930,930,Doiwala,30.23907585209839,78.12368063969481
931,931,Doiwala,30.23907585209839,78.12817063969483
932,932,Doiwala,30.23907585209839,78.13266063969479
933,933,Doiwala,30.23907585209839,78.13715063969478
934,934,Doiwala,30.23907585209839,78.14164063969474
935,935,Doiwala,30.23907585209839,78.1461306396948
936,936,Doiwala,30.23907585209839,78.1506206396948
937,937,Doiwala,30.23907585209839,78.15511063969475
938,938,Doiwala,30.23907585209839,78.15960063969484
939,939,Doiwala,30.23907585209839,78.16409063969483
940,940,Doiwala,30.23907585209839,78.1685806396948
941,941,Doiwala,30.23907585209839,78.17307063969479
942,942,Doiwala,30.23907585209839,78.17756063969475
943,943,Doiwala,30.23907585209839,78.18205063969484
944,944,Doiwala,30.23907585209839,78.18654063969483
945,945,Doiwala,30.23907585209839,78.19103063969479
946,946,Doiwala,30.23907585209839,78.19552063969485
947,947,Doiwala,30.23907585209839,78.20001063969484
948,948,Doiwala,30.23907585209839,78.2045006396948
949,949,Doiwala,30.23907585209839,78.20899063969479
950,950,Narendranagar,30.23907585209839,78.21348063969478
951,951,Narendranagar,30.23907585209839,78.21797063969484
952,952,Narendranagar,30.23907585209839,78.22246063969483
953,953,Narendranagar,30.23907585209839,78.22695063969479
954,954,Narendranagar,30.23907585209839,78.23144063969478
955,955,Narendranagar,30.23907585209839,78.23593063969474
956,956,Narendranagar,30.23907585209839,78.2404206396948
957,957,Narendranagar,30.23907585209839,78.24491063969482
958,958,Narendranagar,30.23907585209839,78.24940063969478
959,959,Narendranagar,30.23907585209839,78.25389063969484
960,960,Narendranagar,30.23907585209839,78.25838063969483
961,961,Narendranagar,30.23907585209839,78.2628706396948
962,962,Narendranagar,30.23907585209839,78.26736063969479
963,963,Narendranagar,30.23907585209839,78.27185063969475
964,964,Narendranagar,30.23907585209839,78.27634063969484
965,965,Narendranagar,30.23907585209839,78.28083063969483
966,966,Narendranagar,30.23907585209839,78.28532063969479
967,967,Narendranagar,30.23907585209839,78.28981063969478
968,968,Narendranagar,30.23907585209839,78.29430063969474
969,969,Narendranagar,30.23907585209839,78.29879063969483
970,970,Narendranagar,30.23907585209839,78.30328063969482
971,971,Narendranagar,30.23907585209839,78.30777063969478
972,972,Clement Town,30.243565852098357,77.82734063969477
973,973,Clement Town,30.243565852098357,77.83183063969486
974,974,Clement Town,30.243565852098357,77.83632063969472
975,975,Clement Town,30.243565852098357,77.84081063969481
976,976,Clement Town,30.243565852098357,77.84530063969487
977,977,Clement Town,30.243565852098357,77.84979063969486
978,978,Clement Town,30.243565852098357,77.85428063969475
979,979,Clement Town,30.243565852098357,77.85877063969471
980,980,Clement Town,30.243565852098357,77.8632606396948
981,981,Clement Town,30.243565852098357,77.86775063969486
982,982,Clement Town,30.243565852098357,77.87224063969485
983,983,Clement Town,30.243565852098357,77.87673063969481
984,984,Clement Town,30.243565852098357,77.8812206396948
985,985,Clement Town,30.243565852098357,77.88571063969476
986,986,Clement Town,30.243565852098357,77.89020063969483
987,987,Clement Town,30.243565852098357,77.89469063969484
988,988,Clement Town,30.243565852098357,77.8991806396948
989,989,Clement Town,30.243565852098357,77.9036706396948
990,990,Clement Town,30.243565852098357,77.90816063969476
991,991,Clement Town,30.243565852098357,77.91265063969482
992,992,Clement Town,30.243565852098357,77.91714063969481
993,993,Clement Town,30.243565852098357,77.92163063969477
994,994,Clement Town,30.243565852098357,77.92612063969486
995,995,Clement Town,30.243565852098357,77.93061063969475
996,996,Clement Town,30.243565852098357,77.93510063969481
997,997,Clement Town,30.243565852098357,77.9395906396948
998,998,Clement Town,30.243565852098357,77.94408063969476
999,999,Clement Town,30.243565852098357,77.94857063969475
1000,1000,Clement Town,30.243565852098357,77.95306063969471
1001,1001,Clement Town,30.243565852098357,77.9575506396948
1002,1002,Clement Town,30.243565852098357,77.96204063969486
1003,1003,Clement Town,30.243565852098357,77.96653063969485
1004,1004,Clement Town,30.243565852098357,77.97102063969481
1005,1005,Clement Town,30.243565852098357,77.9755106396948
1006,1006,Clement Town,30.243565852098357,77.9800006396948
1007,1007,Clement Town,30.243565852098357,77.98449063969485
1008,1008,Clement Town,30.243565852098357,77.98898063969484
1009,1009,Clement Town,30.243565852098357,77.9934706396948
1010,1010,Clement Town,30.243565852098357,77.9979606396948
1011,1011,Clement Town,30.243565852098357,78.00245063969476
1012,1012,Clement Town,30.243565852098357,78.00694063969482
1013,1013,Clement Town,30.243565852098357,78.01143063969484
1014,1014,Clement Town,30.243565852098357,78.0159206396948
1015,1015,Clement Town,30.243565852098357,78.02041063969486
1016,1016,Clement Town,30.243565852098357,78.02490063969475
1017,1017,Clement Town,30.243565852098357,78.02939063969481
1018,1018,Clement Town,30.243565852098357,78.0338806396948
1019,1019,Clement Town,30.243565852098357,78.03837063969476
1020,1020,Clement Town,30.243565852098357,78.04286063969478
1021,1021,Clement Town,30.243565852098357,78.04735063969474
1022,1022,Clement Town,30.243565852098357,78.0518406396948
1023,1023,Clement Town,30.243565852098357,78.05633063969479
1024,1024,Clement Town,30.243565852098357,78.06082063969475
1025,1025,Clement Town,30.243565852098357,78.06531063969484
1026,1026,Clement Town,30.243565852098357,78.06980063969483
1027,1027,Clement Town,30.243565852098357,78.0742906396948
1028,1028,Clement Town,30.243565852098357,78.07878063969486
1029,1029,Raipur,30.243565852098357,78.08327063969485
1030,1030,Raipur,30.243565852098357,78.0877606396948
1031,1031,Raipur,30.243565852098357,78.0922506396948
1032,1032,Doiwala,30.243565852098357,78.09674063969479
1033,1033,Doiwala,30.243565852098357,78.10123063969485
1034,1034,Doiwala,30.243565852098357,78.10572063969484
1035,1035,Doiwala,30.243565852098357,78.1102106396948
1036,1036,Doiwala,30.243565852098357,78.11470063969486
1037,1037,Doiwala,30.243565852098357,78.11919063969475
1038,1038,Doiwala,30.243565852098357,78.12368063969481
1039,1039,Doiwala,30.243565852098357,78.12817063969483
1040,1040,Doiwala,30.243565852098357,78.13266063969479
1041,1041,Doiwala,30.243565852098357,78.13715063969478
1042,1042,Doiwala,30.243565852098357,78.14164063969474
1043,1043,Doiwala,30.243565852098357,78.1461306396948
1044,1044,Doiwala,30.243565852098357,78.1506206396948
1045,1045,Doiwala,30.243565852098357,78.15511063969475
1046,1046,Doiwala,30.243565852098357,78.15960063969484
1047,1047,Doiwala,30.243565852098357,78.16409063969483
1048,1048,Doiwala,30.243565852098357,78.1685806396948
1049,1049,Doiwala,30.243565852098357,78.17307063969479
1050,1050,Doiwala,30.243565852098357,78.17756063969475
1051,1051,Doiwala,30.243565852098357,78.18205063969484
1052,1052,Doiwala,30.243565852098357,78.18654063969483
1053,1053,Doiwala,30.243565852098357,78.19103063969479
1054,1054,Doiwala,30.243565852098357,78.19552063969485
1055,1055,Doiwala,30.243565852098357,78.20001063969484
1056,1056,Doiwala,30.243565852098357,78.2045006396948
1057,1057,Doiwala,30.243565852098357,78.20899063969479
1058,1058,Narendranagar,30.243565852098357,78.21348063969478
1059,1059,Narendranagar,30.243565852098357,78.21797063969484
1060,1060,Narendranagar,30.243565852098357,78.22246063969483
1061,1061,Narendranagar,30.243565852098357,78.22695063969479
1062,1062,Narendranagar,30.243565852098357,78.23144063969478
1063,1063,Narendranagar,30.243565852098357,78.23593063969474
1064,1064,Narendranagar,30.243565852098357,78.2404206396948
1065,1065,Narendranagar,30.243565852098357,78.24491063969482
1066,1066,Narendranagar,30.243565852098357,78.24940063969478
1067,1067,Narendranagar,30.243565852098357,78.25389063969484
1068,1068,Narendranagar,30.243565852098357,78.25838063969483
1069,1069,Narendranagar,30.243565852098357,78.2628706396948
1070,1070,Narendranagar,30.243565852098357,78.26736063969479
1071,1071,Narendranagar,30.243565852098357,78.27185063969475
1072,1072,Narendranagar,30.243565852098357,78.27634063969484
1073,1073,Narendranagar,30.243565852098357,78.28083063969483
1074,1074,Narendranagar,30.243565852098357,78.28532063969479
1075,1075,Narendranagar,30.243565852098357,78.28981063969478
1076,1076,Narendranagar,30.243565852098357,78.29430063969474
1077,1077,Narendranagar,30.243565852098357,78.29879063969483
1078,1078,Narendranagar,30.243565852098357,78.30328063969482
1079,1079,Narendranagar,30.243565852098357,78.30777063969478
1080,1080,Clement Town,30.248055852098343,77.82734063969477
1081,1081,Clement Town,30.248055852098343,77.83183063969486
1082,1082,Clement Town,30.248055852098343,77.83632063969472
1083,1083,Clement Town,30.248055852098343,77.84081063969481
1084,1084,Clement Town,30.248055852098343,77.84530063969487
1085,1085,Clement Town,30.248055852098343,77.84979063969486
1086,1086,Clement Town,30.248055852098343,77.85428063969475
1087,1087,Clement Town,30.248055852098343,77.85877063969471
1088,1088,Clement Town,30.248055852098343,77.8632606396948
1089,1089,Clement Town,30.248055852098343,77.86775063969486
1090,1090,Clement Town,30.248055852098343,77.87224063969485
1091,1091,Clement Town,30.248055852098343,77.87673063969481
1092,1092,Clement Town,30.248055852098343,77.8812206396948
1093,1093,Clement Town,30.248055852098343,77.88571063969476
1094,1094,Clement Town,30.248055852098343,77.89020063969483
1095,1095,Clement Town,30.248055852098343,77.89469063969484
1096,1096,Clement Town,30.248055852098343,77.8991806396948
1097,1097,Clement Town,30.248055852098343,77.9036706396948
1098,1098,Clement Town,30.248055852098343,77.90816063969476
1099,1099,Clement Town,30.248055852098343,77.91265063969482
1100,1100,Clement Town,30.248055852098343,77.91714063969481
1101,1101,Clement Town,30.248055852098343,77.92163063969477
1102,1102,Clement Town,30.248055852098343,77.92612063969486
1103,1103,Clement Town,30.248055852098343,77.93061063969475
1104,1104,Clement Town,30.248055852098343,77.93510063969481
1105,1105,Clement Town,30.248055852098343,77.9395906396948
1106,1106,Clement Town,30.248055852098343,77.94408063969476
1107,1107,Clement Town,30.248055852098343,77.94857063969475
1108,1108,Clement Town,30.248055852098343,77.95306063969471
1109,1109,Clement Town,30.248055852098343,77.9575506396948
1110,1110,Clement Town,30.248055852098343,77.96204063969486
1111,1111,Clement Town,30.248055852098343,77.96653063969485
1112,1112,Clement Town,30.248055852098343,77.97102063969481
1113,1113,Clement Town,30.248055852098343,77.9755106396948
1114,1114,Clement Town,30.248055852098343,77.9800006396948
1115,1115,Clement Town,30.248055852098343,77.98449063969485
1116,1116,Clement Town,30.248055852098343,77.98898063969484
1117,1117,Clement Town,30.248055852098343,77.9934706396948
1118,1118,Clement Town,30.248055852098343,77.9979606396948
1119,1119,Clement Town,30.248055852098343,78.00245063969476
1120,1120,Clement Town,30.248055852098343,78.00694063969482
1121,1121,Clement Town,30.248055852098343,78.01143063969484
1122,1122,Clement Town,30.248055852098343,78.0159206396948
1123,1123,Clement Town,30.248055852098343,78.02041063969486
1124,1124,Clement Town,30.248055852098343,78.02490063969475
1125,1125,Clement Town,30.248055852098343,78.02939063969481
1126,1126,Clement Town,30.248055852098343,78.0338806396948
1127,1127,Clement Town,30.248055852098343,78.03837063969476
1128,1128,Clement Town,30.248055852098343,78.04286063969478
1129,1129,Clement Town,30.248055852098343,78.04735063969474
1130,1130,Clement Town,30.248055852098343,78.0518406396948
1131,1131,Clement Town,30.248055852098343,78.05633063969479
1132,1132,Clement Town,30.248055852098343,78.06082063969475
1133,1133,Clement Town,30.248055852098343,78.06531063969484
1134,1134,Clement Town,30.248055852098343,78.06980063969483
1135,1135,Clement Town,30.248055852098343,78.0742906396948
1136,1136,Raipur,30.248055852098343,78.07878063969486
1137,1137,Raipur,30.248055852098343,78.08327063969485
1138,1138,Raipur,30.248055852098343,78.0877606396948
1139,1139,Raipur,30.248055852098343,78.0922506396948
1140,1140,Raipur,30.248055852098343,78.09674063969479
1141,1141,Raipur,30.248055852098343,78.10123063969485
1142,1142,Raipur,30.248055852098343,78.10572063969484
1143,1143,Raipur,30.248055852098343,78.1102106396948
1144,1144,Raipur,30.248055852098343,78.11470063969486
1145,1145,Raipur,30.248055852098343,78.11919063969475
1146,1146,Doiwala,30.248055852098343,78.12368063969481
1147,1147,Doiwala,30.248055852098343,78.12817063969483
1148,1148,Doiwala,30.248055852098343,78.13266063969479
1149,1149,Doiwala,30.248055852098343,78.13715063969478
1150,1150,Doiwala,30.248055852098343,78.14164063969474
1151,1151,Doiwala,30.248055852098343,78.1461306396948
1152,1152,Doiwala,30.248055852098343,78.1506206396948
1153,1153,Doiwala,30.248055852098343,78.15511063969475
1154,1154,Doiwala,30.248055852098343,78.15960063969484
1155,1155,Doiwala,30.248055852098343,78.16409063969483
1156,1156,Doiwala,30.248055852098343,78.1685806396948
1157,1157,Doiwala,30.248055852098343,78.17307063969479
1158,1158,Doiwala,30.248055852098343,78.17756063969475
1159,1159,Doiwala,30.248055852098343,78.18205063969484
1160,1160,Doiwala,30.248055852098343,78.18654063969483
1161,1161,Doiwala,30.248055852098343,78.19103063969479
1162,1162,Doiwala,30.248055852098343,78.19552063969485
1163,1163,Doiwala,30.248055852098343,78.20001063969484
1164,1164,Doiwala,30.248055852098343,78.2045006396948
1165,1165,Doiwala,30.248055852098343,78.20899063969479
1166,1166,Narendranagar,30.248055852098343,78.21348063969478
1167,1167,Narendranagar,30.248055852098343,78.21797063969484
1168,1168,Narendranagar,30.248055852098343,78.22246063969483
1169,1169,Narendranagar,30.248055852098343,78.22695063969479
1170,1170,Narendranagar,30.248055852098343,78.23144063969478
1171,1171,Narendranagar,30.248055852098343,78.23593063969474
1172,1172,Narendranagar,30.248055852098343,78.2404206396948
1173,1173,Narendranagar,30.248055852098343,78.24491063969482
1174,1174,Narendranagar,30.248055852098343,78.24940063969478
1175,1175,Narendranagar,30.248055852098343,78.25389063969484
1176,1176,Narendranagar,30.248055852098343,78.25838063969483
1177,1177,Narendranagar,30.248055852098343,78.2628706396948
1178,1178,Narendranagar,30.248055852098343,78.26736063969479
1179,1179,Narendranagar,30.248055852098343,78.27185063969475
1180,1180,Narendranagar,30.248055852098343,78.27634063969484
1181,1181,Narendranagar,30.248055852098343,78.28083063969483
1182,1182,Narendranagar,30.248055852098343,78.28532063969479
1183,1183,Narendranagar,30.248055852098343,78.28981063969478
1184,1184,Narendranagar,30.248055852098343,78.29430063969474
1185,1185,Narendranagar,30.248055852098343,78.29879063969483
1186,1186,Narendranagar,30.248055852098343,78.30328063969482
1187,1187,Narendranagar,30.248055852098343,78.30777063969478
1188,1188,Clement Town,30.25254585209833,77.82734063969477
1189,1189,Clement Town,30.25254585209833,77.83183063969486
1190,1190,Clement Town,30.25254585209833,77.83632063969472
1191,1191,Clement Town,30.25254585209833,77.84081063969481
1192,1192,Clement Town,30.25254585209833,77.84530063969487
1193,1193,Clement Town,30.25254585209833,77.84979063969486
1194,1194,Clement Town,30.25254585209833,77.85428063969475
1195,1195,Clement Town,30.25254585209833,77.85877063969471
1196,1196,Clement Town,30.25254585209833,77.8632606396948
1197,1197,Clement Town,30.25254585209833,77.86775063969486
1198,1198,Clement Town,30.25254585209833,77.87224063969485
1199,1199,Clement Town,30.25254585209833,77.87673063969481
1200,1200,Clement Town,30.25254585209833,77.8812206396948
1201,1201,Clement Town,30.25254585209833,77.88571063969476
1202,1202,Clement Town,30.25254585209833,77.89020063969483
1203,1203,Clement Town,30.25254585209833,77.89469063969484
1204,1204,Clement Town,30.25254585209833,77.8991806396948
1205,1205,Clement Town,30.25254585209833,77.9036706396948
1206,1206,Clement Town,30.25254585209833,77.90816063969476
1207,1207,Clement Town,30.25254585209833,77.91265063969482
1208,1208,Clement Town,30.25254585209833,77.91714063969481
1209,1209,Clement Town,30.25254585209833,77.92163063969477
1210,1210,Clement Town,30.25254585209833,77.92612063969486
1211,1211,Clement Town,30.25254585209833,77.93061063969475
1212,1212,Clement Town,30.25254585209833,77.93510063969481
1213,1213,Clement Town,30.25254585209833,77.9395906396948
1214,1214,Clement Town,30.25254585209833,77.94408063969476
1215,1215,Clement Town,30.25254585209833,77.94857063969475
1216,1216,Clement Town,30.25254585209833,77.95306063969471
1217,1217,Clement Town,30.25254585209833,77.9575506396948
1218,1218,Clement Town,30.25254585209833,77.96204063969486
1219,1219,Clement Town,30.25254585209833,77.96653063969485
1220,1220,Clement Town,30.25254585209833,77.97102063969481
1221,1221,Clement Town,30.25254585209833,77.9755106396948
1222,1222,Clement Town,30.25254585209833,77.9800006396948
1223,1223,Clement Town,30.25254585209833,77.98449063969485
1224,1224,Clement Town,30.25254585209833,77.98898063969484
1225,1225,Clement Town,30.25254585209833,77.9934706396948
1226,1226,Clement Town,30.25254585209833,77.9979606396948
1227,1227,Clement Town,30.25254585209833,78.00245063969476
1228,1228,Clement Town,30.25254585209833,78.00694063969482
1229,1229,Clement Town,30.25254585209833,78.01143063969484
1230,1230,Clement Town,30.25254585209833,78.0159206396948
1231,1231,Clement Town,30.25254585209833,78.02041063969486
1232,1232,Clement Town,30.25254585209833,78.02490063969475
1233,1233,Clement Town,30.25254585209833,78.02939063969481
1234,1234,Clement Town,30.25254585209833,78.0338806396948
1235,1235,Clement Town,30.25254585209833,78.03837063969476
1236,1236,Clement Town,30.25254585209833,78.04286063969478
1237,1237,Clement Town,30.25254585209833,78.04735063969474
1238,1238,Clement Town,30.25254585209833,78.0518406396948
1239,1239,Clement Town,30.25254585209833,78.05633063969479
1240,1240,Clement Town,30.25254585209833,78.06082063969475
1241,1241,Clement Town,30.25254585209833,78.06531063969484
1242,1242,Clement Town,30.25254585209833,78.06980063969483
1243,1243,Raipur,30.25254585209833,78.0742906396948
1244,1244,Raipur,30.25254585209833,78.07878063969486
1245,1245,Raipur,30.25254585209833,78.08327063969485
1246,1246,Raipur,30.25254585209833,78.0877606396948
1247,1247,Raipur,30.25254585209833,78.0922506396948
1248,1248,Raipur,30.25254585209833,78.09674063969479
1249,1249,Raipur,30.25254585209833,78.10123063969485
1250,1250,Raipur,30.25254585209833,78.10572063969484
1251,1251,Raipur,30.25254585209833,78.1102106396948
1252,1252,Raipur,30.25254585209833,78.11470063969486
1253,1253,Raipur,30.25254585209833,78.11919063969475
1254,1254,Raipur,30.25254585209833,78.12368063969481
1255,1255,Raipur,30.25254585209833,78.12817063969483
1256,1256,Raipur,30.25254585209833,78.13266063969479
1257,1257,Raipur,30.25254585209833,78.13715063969478
1258,1258,Raipur,30.25254585209833,78.14164063969474
1259,1259,Doiwala,30.25254585209833,78.1461306396948
1260,1260,Doiwala,30.25254585209833,78.1506206396948
1261,1261,Doiwala,30.25254585209833,78.15511063969475
1262,1262,Doiwala,30.25254585209833,78.15960063969484
1263,1263,Doiwala,30.25254585209833,78.16409063969483
1264,1264,Doiwala,30.25254585209833,78.1685806396948
1265,1265,Doiwala,30.25254585209833,78.17307063969479
1266,1266,Doiwala,30.25254585209833,78.17756063969475
1267,1267,Doiwala,30.25254585209833,78.18205063969484
1268,1268,Doiwala,30.25254585209833,78.18654063969483
1269,1269,Doiwala,30.25254585209833,78.19103063969479
1270,1270,Doiwala,30.25254585209833,78.19552063969485
1271,1271,Doiwala,30.25254585209833,78.20001063969484
1272,1272,Doiwala,30.25254585209833,78.2045006396948
1273,1273,Doiwala,30.25254585209833,78.20899063969479
1274,1274,Narendranagar,30.25254585209833,78.21348063969478
1275,1275,Narendranagar,30.25254585209833,78.21797063969484
1276,1276,Narendranagar,30.25254585209833,78.22246063969483
1277,1277,Narendranagar,30.25254585209833,78.22695063969479
1278,1278,Narendranagar,30.25254585209833,78.23144063969478
1279,1279,Narendranagar,30.25254585209833,78.23593063969474
1280,1280,Narendranagar,30.25254585209833,78.2404206396948
1281,1281,Narendranagar,30.25254585209833,78.24491063969482
1282,1282,Narendranagar,30.25254585209833,78.24940063969478
1283,1283,Narendranagar,30.25254585209833,78.25389063969484
1284,1284,Narendranagar,30.25254585209833,78.25838063969483
1285,1285,Narendranagar,30.25254585209833,78.2628706396948
1286,1286,Narendranagar,30.25254585209833,78.26736063969479
1287,1287,Narendranagar,30.25254585209833,78.27185063969475
1288,1288,Narendranagar,30.25254585209833,78.27634063969484
1289,1289,Narendranagar,30.25254585209833,78.28083063969483
1290,1290,Narendranagar,30.25254585209833,78.28532063969479
1291,1291,Narendranagar,30.25254585209833,78.28981063969478
1292,1292,Narendranagar,30.25254585209833,78.29430063969474
1293,1293,Narendranagar,30.25254585209833,78.29879063969483
1294,1294,Narendranagar,30.25254585209833,78.30328063969482
1295,1295,Narendranagar,30.25254585209833,78.30777063969478
1296,1296,Clement Town,30.257035852098397,77.82734063969477
1297,1297,Clement Town,30.257035852098397,77.83183063969486
1298,1298,Clement Town,30.257035852098397,77.83632063969472
1299,1299,Clement Town,30.257035852098397,77.84081063969481
1300,1300,Clement Town,30.257035852098397,77.84530063969487
1301,1301,Clement Town,30.257035852098397,77.84979063969486
1302,1302,Clement Town,30.257035852098397,77.85428063969475
1303,1303,Clement Town,30.257035852098397,77.85877063969471
1304,1304,Clement Town,30.257035852098397,77.8632606396948
1305,1305,Clement Town,30.257035852098397,77.86775063969486
1306,1306,Clement Town,30.257035852098397,77.87224063969485
1307,1307,Clement Town,30.257035852098397,77.87673063969481
1308,1308,Clement Town,30.257035852098397,77.8812206396948
1309,1309,Clement Town,30.257035852098397,77.88571063969476
1310,1310,Clement Town,30.257035852098397,77.89020063969483
1311,1311,Clement Town,30.257035852098397,77.89469063969484
1312,1312,Clement Town,30.257035852098397,77.8991806396948
1313,1313,Clement Town,30.257035852098397,77.9036706396948
1314,1314,Clement Town,30.257035852098397,77.90816063969476
1315,1315,Clement Town,30.257035852098397,77.91265063969482
1316,1316,Clement Town,30.257035852098397,77.91714063969481
1317,1317,Clement Town,30.257035852098397,77.92163063969477
1318,1318,Clement Town,30.257035852098397,77.92612063969486
1319,1319,Clement Town,30.257035852098397,77.93061063969475
1320,1320,Clement Town,30.257035852098397,77.93510063969481
1321,1321,Clement Town,30.257035852098397,77.9395906396948
1322,1322,Clement Town,30.257035852098397,77.94408063969476
1323,1323,Clement Town,30.257035852098397,77.94857063969475
1324,1324,Clement Town,30.257035852098397,77.95306063969471
1325,1325,Clement Town,30.257035852098397,77.9575506396948
1326,1326,Clement Town,30.257035852098397,77.96204063969486
1327,1327,Clement Town,30.257035852098397,77.96653063969485
1328,1328,Clement Town,30.257035852098397,77.97102063969481
1329,1329,Clement Town,30.257035852098397,77.9755106396948
1330,1330,Clement Town,30.257035852098397,77.9800006396948
1331,1331,Clement Town,30.257035852098397,77.98449063969485
1332,1332,Clement Town,30.257035852098397,77.98898063969484
1333,1333,Clement Town,30.257035852098397,77.9934706396948
1334,1334,Clement Town,30.257035852098397,77.9979606396948
1335,1335,Clement Town,30.257035852098397,78.00245063969476
1336,1336,Clement Town,30.257035852098397,78.00694063969482
1337,1337,Clement Town,30.257035852098397,78.01143063969484
1338,1338,Clement Town,30.257035852098397,78.0159206396948
